K_EMPRESA,ANIO,MES,FOLIO,FECHA,CONCESIONARIO,EMPRESA,L_TOTAL_E,L_PREPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,K_GRUPO,GRUPO
C051,2018,12,107326,15DEC2018,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,807,037","12,230,923","2,687,783","2,888,331",G007,AT&T
C051,2019,1,107326,15JAN2019,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,139,107","11,566,437","2,751,709","2,820,961",G007,AT&T
C051,2019,2,107326,15-feb-19,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,168,334","11,600,929","2,727,071","2,840,334",G007,AT&T
C051,2019,3,107326,15-mar-19,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,314,558","11,777,740","2,661,729","2,875,089",G007,AT&T
C051,2019,4,107326,15APR2019,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,205,403","11,741,657","2,673,854","2,789,892",G007,AT&T
C051,2019,5,107326,15-may-19,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,407,410","11,987,203","2,564,105","2,856,102",G007,AT&T
C051,2019,6,107326,15-jun-19,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,572,216","12,178,750","2,528,348","2,865,118",G007,AT&T
C051,2019,7,107326,15-jul-19,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,756,032","12,411,140","2,450,655","2,894,237",G007,AT&T
C051,2019,8,107326,15AUG2019,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"18,017,244","12,697,951","2,396,679","2,922,614",G007,AT&T
C051,2019,9,107326,15-sep-19,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"18,113,914","12,846,434","2,256,345","3,011,135",G007,AT&T
C051,2019,10,107326,15-oct-19,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"18,169,558","12,970,305","2,376,371","2,822,882",G007,AT&T
C051,2019,11,107326,15-nov-19,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"18,322,077","13,208,219","2,287,930","2,825,928",G007,AT&T
C051,2019,12,107326,15DEC2019,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"18,633,678","13,582,855","2,256,558","2,794,265",G007,AT&T
C051,2020,1,107326,15JAN2020,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"18,781,185","13,779,904","2,223,712","2,777,569",G007,AT&T
C051,2020,2,107326,15-feb-20,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"18,753,637","13,781,973","2,204,861","2,766,803",G007,AT&T
C051,2020,3,107326,15-mar-20,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"18,620,315","13,690,015","2,179,029","2,751,271",G007,AT&T
C051,2020,4,107326,15APR2020,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"18,162,386","13,305,727","2,151,219","2,705,440",G007,AT&T
C051,2020,5,107326,15-may-20,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,824,233","12,999,721","2,130,498","2,694,014",G007,AT&T
C051,2020,6,107326,15-jun-20,"AT&T COMUNICACIONES DIGITALES, S. DE R.L. DE C.V.",AT&T,"17,578,193","12,774,652","2,121,611","2,681,930",G007,AT&T
C704,2016,10,107353,15-oct-16,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"4,387","4,387",,,C704,FLASH MOBILE
C704,2016,11,107353,15-nov-16,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"33,594","33,594",,,C704,FLASH MOBILE
C704,2016,12,107353,15DEC2016,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"51,014","51,014",,,C704,FLASH MOBILE
C704,2017,1,107353,15JAN2017,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"43,967","43,967",,,C704,FLASH MOBILE
C704,2017,2,107353,15-feb-17,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"54,396","54,396",,,C704,FLASH MOBILE
C704,2017,3,107353,15-mar-17,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"64,123","64,123",,,C704,FLASH MOBILE
C704,2017,4,107353,15APR2017,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"90,873","90,873",,,C704,FLASH MOBILE
C704,2017,5,107353,15-may-17,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"109,549","109,549",,,C704,FLASH MOBILE
C704,2017,6,107353,15-jun-17,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"131,272","131,272",,,C704,FLASH MOBILE
C704,2017,7,107353,15-jul-17,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"151,009","151,009",,,C704,FLASH MOBILE
C704,2017,8,107353,15AUG2017,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"163,339","163,339",,,C704,FLASH MOBILE
C704,2017,9,107353,15-sep-17,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"172,767","172,767",,,C704,FLASH MOBILE
C704,2017,10,107353,15-oct-17,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"178,303","178,303",,,C704,FLASH MOBILE
C704,2017,11,107353,15-nov-17,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"139,649","139,649",,,C704,FLASH MOBILE
C704,2017,12,107353,15DEC2017,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"136,147","136,147",,,C704,FLASH MOBILE
C704,2018,1,107353,15JAN2018,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"151,935","151,935",,,C704,FLASH MOBILE
C704,2018,2,107353,15-feb-18,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"162,699","162,699",,,C704,FLASH MOBILE
C704,2018,3,107353,15-mar-18,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"168,019","168,019",,,C704,FLASH MOBILE
C704,2018,4,107353,15APR2018,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"178,337","178,337",,,C704,FLASH MOBILE
C704,2018,5,107353,15-may-18,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"177,760","177,760",,,C704,FLASH MOBILE
C704,2018,6,107353,15-jun-18,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"171,678","171,678",,,C704,FLASH MOBILE
C704,2018,7,107353,15-jul-18,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"166,124","166,124",,,C704,FLASH MOBILE
C704,2018,8,107353,15AUG2018,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"166,021","166,021",,,C704,FLASH MOBILE
C704,2018,9,107353,15-sep-18,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"173,080","173,080",,,C704,FLASH MOBILE
C704,2018,10,107353,15-oct-18,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"152,818","152,818",,,C704,FLASH MOBILE
C704,2018,11,107353,15-nov-18,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"149,968","149,968",,,C704,FLASH MOBILE
C704,2018,12,107353,15DEC2018,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"149,368","149,368",,,C704,FLASH MOBILE
C704,2019,1,107353,15JAN2019,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"136,811","136,811",,,C704,FLASH MOBILE
C704,2019,2,107353,15-feb-19,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"132,639","132,639",,,C704,FLASH MOBILE
C704,2019,3,107353,15-mar-19,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"124,100","124,100",,,C704,FLASH MOBILE
C704,2019,4,107353,15APR2019,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"123,455","123,455",,,C704,FLASH MOBILE
C704,2019,5,107353,15-may-19,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"122,465","122,465",,,C704,FLASH MOBILE
C704,2019,6,107353,15-jun-19,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"121,451","121,451",,,C704,FLASH MOBILE
C704,2019,7,107353,15-jul-19,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"119,914","119,914",,,C704,FLASH MOBILE
C704,2019,8,107353,15AUG2019,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"118,423","118,423",,,C704,FLASH MOBILE
C704,2019,9,107353,15-sep-19,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"120,575","120,575",,,C704,FLASH MOBILE
C704,2019,10,107353,15-oct-19,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"122,166","122,166",,,C704,FLASH MOBILE
C704,2019,11,107353,15-nov-19,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"122,728","122,728",,,C704,FLASH MOBILE
C704,2019,12,107353,15DEC2019,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"122,211","122,211",,,C704,FLASH MOBILE
C704,2020,1,107353,15JAN2020,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"121,904","121,904",,,C704,FLASH MOBILE
C704,2020,2,107353,15-feb-20,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"122,098","122,098",,,C704,FLASH MOBILE
C704,2020,3,107353,15-mar-20,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"122,581","122,581",,,C704,FLASH MOBILE
C704,2020,4,107353,15APR2020,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"123,126","123,126",,,C704,FLASH MOBILE
C704,2020,5,107353,15-may-20,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"123,653","123,653",,,C704,FLASH MOBILE
C704,2020,6,107353,15-jun-20,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",FLASH MOBILE,"124,110","124,110",,,C704,FLASH MOBILE
C701,2016,11,107366,15-nov-16,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,522,522,,,C701,SIMPATI
C701,2016,12,107366,15DEC2016,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,738,738,,,C701,SIMPATI
C701,2017,1,107366,15JAN2017,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,961,961,,,C701,SIMPATI
C701,2017,2,107366,15-feb-17,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"1,184","1,184",,,C701,SIMPATI
C701,2017,3,107366,15-mar-17,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"1,628","1,628",,,C701,SIMPATI
C701,2017,4,107366,15APR2017,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"1,862","1,862",,,C701,SIMPATI
C701,2017,5,107366,15-may-17,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"2,106","2,106",,,C701,SIMPATI
C701,2017,6,107366,15-jun-17,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"2,503","2,503",,,C701,SIMPATI
C701,2017,7,107366,15-jul-17,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"3,085","3,085",,,C701,SIMPATI
C701,2017,8,107366,15AUG2017,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"3,728","3,728",,,C701,SIMPATI
C701,2017,9,107366,15-sep-17,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"4,109","4,109",,,C701,SIMPATI
C701,2017,10,107366,15-oct-17,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"4,568","4,568",,,C701,SIMPATI
C701,2017,11,107366,15-nov-17,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"4,995","4,995",,,C701,SIMPATI
C701,2017,12,107366,15DEC2017,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"5,327","5,327",,,C701,SIMPATI
C701,2018,1,107366,15JAN2018,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"5,634","5,634",,,C701,SIMPATI
C701,2018,2,107366,15-feb-18,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"6,439","6,439",,,C701,SIMPATI
C701,2018,3,107366,15-mar-18,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"7,339","7,339",,,C701,SIMPATI
C701,2018,4,107366,15APR2018,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"8,363","8,363",,,C701,SIMPATI
C701,2018,5,107366,15-may-18,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"10,512","10,512",,,C701,SIMPATI
C701,2018,6,107366,15-jun-18,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"12,374","12,374",,,C701,SIMPATI
C701,2018,7,107366,15-jul-18,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"12,566","12,566",,,C701,SIMPATI
C701,2018,8,107366,15AUG2018,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"12,773","12,773",,,C701,SIMPATI
C701,2018,9,107366,15-sep-18,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"12,997","12,997",,,C701,SIMPATI
C701,2018,10,107366,15-oct-18,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"13,442","13,442",,,C701,SIMPATI
C701,2018,11,107366,15-nov-18,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"13,340","13,340",,,C701,SIMPATI
C701,2018,12,107366,15DEC2018,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"13,222","13,222",,,C701,SIMPATI
C701,2019,1,107366,15JAN2019,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"11,731","11,731",,,C701,SIMPATI
C701,2019,2,107366,15-feb-19,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"12,082","12,082",,,C701,SIMPATI
C701,2019,3,107366,15-mar-19,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"12,297","12,297",,,C701,SIMPATI
C701,2019,4,107366,15APR2019,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"10,345","10,345",,,C701,SIMPATI
C701,2019,5,107366,15-may-19,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"10,483","10,483",,,C701,SIMPATI
C701,2019,6,107366,15-jun-19,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"10,706","10,706",,,C701,SIMPATI
C701,2019,7,107366,15-jul-19,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"10,858","10,858",,,C701,SIMPATI
C701,2019,8,107366,15AUG2019,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"11,488","11,488",,,C701,SIMPATI
C701,2019,9,107366,15-sep-19,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"12,143","12,143",,,C701,SIMPATI
C701,2019,10,107366,15-oct-19,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"13,633","13,633",,,C701,SIMPATI
C701,2019,11,107366,15-nov-19,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"14,508","14,508",,,C701,SIMPATI
C701,2019,12,107366,15DEC2019,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"15,303","15,303",,,C701,SIMPATI
C701,2020,1,107366,15JAN2020,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"15,416","15,416",,,C701,SIMPATI
C701,2020,2,107366,15-feb-20,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"16,864","16,864",,,C701,SIMPATI
C701,2020,3,107366,15-mar-20,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"17,616","17,616",,,C701,SIMPATI
C701,2020,4,107366,15APR2020,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"17,657","17,657",,,C701,SIMPATI
C701,2020,5,107366,15-may-20,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"17,722","17,722",,,C701,SIMPATI
C701,2020,6,107366,15-jun-20,"CELMEX INNOVA, S.A.P.I. DE C.V.",SIMPATI,"18,325","18,325",,,C701,SIMPATI
C703,2016,12,502027,15DEC2016,"HER MOBILE, S.A. DE C.V.",HER MOBILE,127,127,,,C703,HER MOBILE
C703,2017,1,502027,15JAN2017,"HER MOBILE, S.A. DE C.V.",HER MOBILE,645,645,,,C703,HER MOBILE
C703,2017,2,502027,15-feb-17,"HER MOBILE, S.A. DE C.V.",HER MOBILE,914,914,,,C703,HER MOBILE
C703,2017,3,502027,15-mar-17,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"1,213","1,213",,,C703,HER MOBILE
C703,2017,4,502027,15APR2017,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"1,647","1,647",,,C703,HER MOBILE
C703,2017,5,502027,15-may-17,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"1,998","1,998",,,C703,HER MOBILE
C703,2017,6,502027,15-jun-17,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"2,153","2,153",,,C703,HER MOBILE
C703,2017,7,502027,15-jul-17,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"2,414","2,414",,,C703,HER MOBILE
C703,2017,8,502027,15AUG2017,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"2,723","2,723",,,C703,HER MOBILE
C703,2017,9,502027,15-sep-17,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"3,103","3,103",,,C703,HER MOBILE
C703,2017,10,502027,15-oct-17,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"3,512","3,512",,,C703,HER MOBILE
C703,2017,11,502027,15-nov-17,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"3,611","3,611",,,C703,HER MOBILE
C703,2017,12,502027,15DEC2017,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"3,629","3,629",,,C703,HER MOBILE
C703,2018,1,502027,15JAN2018,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"3,762","3,762",,,C703,HER MOBILE
C703,2018,2,502027,15-feb-18,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"3,805","3,805",,,C703,HER MOBILE
C703,2018,3,502027,15-mar-18,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"3,937","3,937",,,C703,HER MOBILE
C703,2018,4,502027,15APR2018,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"4,065","4,065",,,C703,HER MOBILE
C703,2018,5,502027,15-may-18,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"4,257","4,257",,,C703,HER MOBILE
C703,2018,6,502027,15-jun-18,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"4,424","4,424",,,C703,HER MOBILE
C703,2018,7,502027,15-jul-18,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"4,520","4,520",,,C703,HER MOBILE
C703,2018,8,502027,15AUG2018,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"4,651","4,651",,,C703,HER MOBILE
C703,2018,9,502027,15-sep-18,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"4,761","4,761",,,C703,HER MOBILE
C703,2018,10,502027,15-oct-18,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"4,870","4,870",,,C703,HER MOBILE
C703,2018,11,502027,15-nov-18,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"4,947","4,947",,,C703,HER MOBILE
C703,2018,12,502027,15DEC2018,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"5,026","5,026",,,C703,HER MOBILE
C703,2019,1,502027,15JAN2019,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"5,079","5,079",,,C703,HER MOBILE
C703,2019,2,502027,15-feb-19,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"5,162","5,162",,,C703,HER MOBILE
C703,2019,3,502027,15-mar-19,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"5,264","5,264",,,C703,HER MOBILE
C703,2019,4,502027,15APR2019,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"5,429","5,429",,,C703,HER MOBILE
C703,2019,5,502027,15-may-19,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"5,665","5,665",,,C703,HER MOBILE
C703,2019,6,502027,15-jun-19,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"5,832","5,832",,,C703,HER MOBILE
C703,2019,7,502027,15-jul-19,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"6,019","6,019",,,C703,HER MOBILE
C703,2019,8,502027,15AUG2019,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"6,222","6,222",,,C703,HER MOBILE
C703,2019,9,502027,15-sep-19,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"6,428","6,428",,,C703,HER MOBILE
C703,2019,10,502027,15-oct-19,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"6,646","6,646",,,C703,HER MOBILE
C703,2019,11,502027,15-nov-19,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"6,849","6,849",,,C703,HER MOBILE
C703,2019,12,502027,15DEC2019,"HER MOBILE, S.A. DE C.V.",HER MOBILE,"6,989","6,989",,,C703,HER MOBILE
C709,2017,7,509193,15-jul-17,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"10,099","10,099",,,C709,FREEDOM
C709,2017,8,509193,15AUG2017,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"19,672","19,672",,,C709,FREEDOM
C709,2017,9,509193,15-sep-17,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"24,778","24,778",,,C709,FREEDOM
C709,2017,10,509193,15-oct-17,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"104,422","104,422",,,C709,FREEDOM
C709,2017,11,509193,15-nov-17,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"150,698","150,698",,,C709,FREEDOM
C709,2017,12,509193,15DEC2017,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"206,288","206,288",,,C709,FREEDOM
C709,2018,1,509193,15JAN2018,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"232,222","232,222",,,C709,FREEDOM
C709,2018,2,509193,15-feb-18,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"271,407","271,407",,,C709,FREEDOM
C709,2018,3,509193,15-mar-18,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"328,265","328,265",,,C709,FREEDOM
C709,2018,4,509193,15APR2018,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"331,548","331,548",,,C709,FREEDOM
C709,2018,5,509193,15-may-18,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"331,581","331,581",,,C709,FREEDOM
C709,2018,6,509193,15-jun-18,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"330,950","330,950",,,C709,FREEDOM
C709,2018,7,509193,15-jul-18,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"345,506","345,506",,,C709,FREEDOM
C709,2018,8,509193,15AUG2018,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"355,210","355,210",,,C709,FREEDOM
C709,2018,9,509193,15-sep-18,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"395,937","395,937",,,C709,FREEDOM
C709,2018,10,509193,15-oct-18,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"401,609","401,609",,,C709,FREEDOM
C709,2018,11,509193,15-nov-18,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"508,847","508,847",,,C709,FREEDOM
C709,2018,12,509193,15DEC2018,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"566,585","566,585",,,C709,FREEDOM
C709,2019,1,509193,15JAN2019,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"567,536","567,536",,,C709,FREEDOM
C709,2019,2,509193,15-feb-19,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"559,316","559,316",,,C709,FREEDOM
C709,2019,3,509193,15-mar-19,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"443,743","443,743",,,C709,FREEDOM
C709,2019,4,509193,15APR2019,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"445,989","445,989",,,C709,FREEDOM
C709,2019,5,509193,15-may-19,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"447,089","447,089",,,C709,FREEDOM
C709,2019,6,509193,15-jun-19,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"449,216","449,216",,,C709,FREEDOM
C709,2019,7,509193,15-jul-19,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"457,127","457,127",,,C709,FREEDOM
C709,2019,8,509193,15AUG2019,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"513,671","513,671",,,C709,FREEDOM
C709,2019,9,509193,15-sep-19,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"595,211","595,211",,,C709,FREEDOM
C709,2019,10,509193,15-oct-19,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"658,029","658,029",,,C709,FREEDOM
C709,2019,11,509193,15-nov-19,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"687,758","687,758",,,C709,FREEDOM
C709,2019,12,509193,15DEC2019,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"707,095","707,095",,,C709,FREEDOM
C709,2020,1,509193,15JAN2020,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"709,264","709,264",,,C709,FREEDOM
C709,2020,2,509193,15-feb-20,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"814,070","814,070",,,C709,FREEDOM
C709,2020,3,509193,15-mar-20,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"909,251","909,251",,,C709,FREEDOM
C709,2020,4,509193,15APR2020,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"966,680","966,680",,,C709,FREEDOM
C709,2020,5,509193,15-may-20,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"1,060,061","1,060,061",,,C709,FREEDOM
C709,2020,6,509193,15-jun-20,"FREEDOMPOP MEXICO, S.A. DE C.V.",FREEDOM,"1,056,211","1,056,211",,,C709,FREEDOM
